title,Genre,rating
"Human Stain, The (2003)",Drama|Romance|Thriller,3.25
Girlhood (2003),Documentary,3.5
Shattered Glass (2003),Crime|Drama,3.75
"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,3.037037037037037
"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,3.8333333333333335
Elf (2003),Children|Comedy|Fantasy,3.1666666666666665
In My Skin (Dans ma Peau) (2002),Drama,4.0
Love Actually (2003),Comedy|Drama|Romance,3.581818181818182
Father of the Bride (1991),Comedy,3.1363636363636362
My Architect: A Son's Journey (2003),Documentary,3.6666666666666665
Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,3.4558823529411766
"Missing, The (2003)",Adventure|Thriller|Western,2.5
"Cat in the Hat, The (2003)",Children|Comedy,2.3333333333333335
Gothika (2003),Horror|Thriller,3.3333333333333335
21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,3.316666666666667
"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,4.25
Bad Santa (2003),Comedy|Crime,3.5
"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2.5
Timeline (2003),Action|Adventure|Sci-Fi,4.0
Damage (Fatale) (1992),Drama,3.25
Devil's Playground (2002),Documentary,4.0
Dance with a Stranger (1985),Crime|Drama|Thriller,3.5
Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,3.5
Desk Set (1957),Comedy|Romance,3.5
Europa (Zentropa) (1991),Drama|Thriller,4.0
"Freshman, The (1990)",Comedy|Crime,4.1
Funny Games (1997),Drama|Horror|Thriller,3.8
New Jack City (1991),Action|Crime|Drama,3.25
Slacker (1991),Comedy|Drama,3.3
WarGames (1983),Drama|Sci-Fi|Thriller,3.621212121212121
"Ordet (Word, The) (1955)",Drama,2.5
Forbidden Games (Jeux interdits) (1952),Drama|War,3.1666666666666665
Jane Eyre (1944),Drama|Romance,3.5
"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,4.3
Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,4.1
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,4.0
Gorky Park (1983),Crime|Drama|Thriller,3.1666666666666665
The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,4.0
"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,3.5
Guarding Tess (1994),Comedy|Drama,3.0
Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.8
Hercules in New York (1970),Action|Comedy|Fantasy,1.0
Highlander II: The Quickening (1991),Action|Sci-Fi,2.2
Hoffa (1992),Crime|Drama,3.0
Housesitter (1992),Comedy|Romance,3.5
Hudson Hawk (1991),Action|Adventure|Comedy,2.9
Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,3.5
Mindwalk (1990),Drama,4.5
Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,3.0
Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,2.8846153846153846
King Ralph (1991),Comedy,1.5
"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,3.3333333333333335
Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,2.9
Lorenzo's Oil (1992),Drama,3.0
"Lover, The (Amant, L') (1992)",Drama|Romance,3.75
"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,3.5
Mr. Destiny (1990),Comedy|Fantasy,2.0
"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,3.95
Over the Top (1987),Action|Drama,1.0
Passenger 57 (1992),Action|Thriller,3.0
Presumed Innocent (1990),Crime|Drama|Thriller,3.0
Proof (1991),Comedy|Drama|Romance,4.0
Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.769230769230769
"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,3.0
"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,4.0
"Midnight Clear, A (1992)",Drama|War,4.0
Summer School (1987),Comedy,2.0
Silverado (1985),Action|Western,3.9
Quick Change (1990),Comedy|Crime,4.0
Rabid (1977),Horror|Thriller,3.0
Show Me Love (Fucking Åmål) (1998),Drama|Romance,3.7
Teen Wolf (1985),Comedy|Fantasy,2.875
Things You Can Tell Just by Looking at Her (2000),Drama|Romance,3.6666666666666665
To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,3.5
Betty Blue (37°2 le matin) (1986),Drama|Romance,2.5
Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,4.25
Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,3.4166666666666665
"Witches, The (1990)",Children|Fantasy,3.5
"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,2.857142857142857
Nothing to Lose (1997),Action|Adventure|Comedy|Crime,4.0
Follow the Fleet (1936),Comedy|Musical|Romance,3.5
"What's New, Pussycat (1965)",Comedy,4.0
Swing Time (1936),Comedy|Musical|Romance,3.5
"Public Enemy, The (1931)",Action|Crime|Drama,3.875
Life with Father (1947),Comedy,3.0
National Velvet (1944),Children|Drama,3.5
Jesus Christ Superstar (1973),Drama|Musical,3.0625
Dark Victory (1939),Drama|Romance,3.8333333333333335
Birdman of Alcatraz (1962),Drama,3.5
"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,4.333333333333333
Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,3.857142857142857
"Birth of a Nation, The (1915)",Drama|War,3.0
Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,3.0
Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,3.25
"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,4.25
Red River (1948),Action|Adventure|Western,3.75
"Woman Under the Influence, A (1974)",Drama,3.25
Stagecoach (1939),Action|Drama|Romance|Western,4.0
"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,3.8
"Navigator, The (1924)",Comedy,4.5
"Court Jester, The (1956)",Adventure|Comedy|Musical,4.5
Bullitt (1968),Action|Crime|Drama|Thriller,2.8333333333333335
Jezebel (1938),Drama,3.5
"Hunchback of Notre Dame, The (1939)",Drama,3.5
42nd Street (1933),Drama|Musical|Romance,3.5
I'm No Angel (1933),Comedy,5.0
That Touch of Mink (1962),Comedy|Romance,4.0
Sweet Dreams (1985),Drama,2.5
"Play It Again, Sam (1972)",Comedy|Romance,3.625
Send Me No Flowers (1964),Comedy|Romance,3.5
Pygmalion (1938),Comedy|Drama,3.0
"Passage to India, A (1984)",Adventure|Drama,5.0
Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4.25
Amarcord (1973),Comedy|Drama,4.083333333333333
Hero (Ying xiong) (2002),Action|Adventure|Drama,3.8636363636363638
Horse Feathers (1932),Comedy,4.111111111111111
"Front Page, The (1974)",Comedy,0.5
Looking for Mr. Goodbar (1977),Drama,2.5
Rivers and Tides (2001),Documentary,4.0
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,4.1
Doc Hollywood (1991),Comedy|Romance,3.0
Dragnet (1987),Comedy|Crime|Drama,2.375
1941 (1979),Comedy|War,2.625
Foul Play (1978),Comedy|Thriller,3.3333333333333335
Crime Story (Zhong an zu) (1993),Action|Crime|Drama,1.5
Blind Beast (Môjuu) (1969),Drama|Thriller,3.0
Ryan's Daughter (1970),Drama|Romance,4.5
Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,3.75
Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,4.7
Leprechaun (1993),Comedy|Horror,3.0
Adam's Rib (1949),Comedy|Romance,3.75
King of Hearts (1966),Comedy|Drama|War,3.75
Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,3.75
Spring Forward (1999),Drama,3.5
"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,4.5
Darling (1965),Drama,4.0
"Summer Place, A (1959)",Drama,3.5
"Night at the Opera, A (1935)",Comedy|Musical|Romance,4.0
Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,3.625
Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,4.25
"Cooler, The (2003)",Comedy|Drama|Romance,4.0
In America (2002),Drama|Romance,3.8529411764705883
Honey (2003),Drama|Romance,3.0
"Last Samurai, The (2003)",Action|Adventure|Drama|War,3.6444444444444444
Big Fish (2003),Drama|Fantasy|Romance,3.827272727272727
Something's Gotta Give (2003),Comedy|Drama|Romance,3.2083333333333335
Stuck on You (2003),Comedy,2.3
Girl with a Pearl Earring (2003),Drama|Romance,3.75
"Statement, The (2003)",Drama|Thriller,4.0
"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,4.127840909090909
Mona Lisa Smile (2003),Drama|Romance,3.4375
Calendar Girls (2003),Comedy,3.25
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,4.0
House of Sand and Fog (2003),Drama,3.3
Monster (2003),Crime|Drama,3.5625
Cheaper by the Dozen (2003),Children|Comedy,2.5714285714285716
Cold Mountain (2003),Drama|Romance|War,3.28125
Paycheck (2003),Action|Sci-Fi|Thriller,2.95
Peter Pan (2003),Action|Adventure|Children|Fantasy,3.3333333333333335
"Company, The (2003)",Drama|Musical,3.5
Aileen: Life and Death of a Serial Killer (2003),Documentary,3.0
Distant (Uzak) (2002),Drama,4.0
Along Came Polly (2004),Comedy|Romance,2.3461538461538463
Osama (2003),Drama,4.0
"Great Gatsby, The (1974)",Drama,3.5
Wuthering Heights (1992),Drama|Romance,4.0
Odds Against Tomorrow (1959),Crime|Drama|Thriller,4.0
Lord Love a Duck (1966),Comedy,3.0
Once Upon a Crime... (1992),Comedy|Mystery,3.5
"Car 54, Where Are You? (1994)",Comedy,1.5
Jane Eyre (1970),Drama,4.0
Only the Strong (1993),Action,2.0
"Adventures of Ford Fairlane, The (1990)",Action|Comedy,3.5
"Enforcer, The (1951)",Crime|Drama|Film-Noir,3.5
"Men, The (1950)",Drama,3.0
The Pick-up Artist (1987),Comedy|Crime|Drama|Romance,3.0
Melvin Goes to Dinner (2003),Comedy|Drama,1.0
Hells Angels on Wheels (1967),Drama,0.5
Mon Oncle (My Uncle) (1958),Comedy,4.0
Where the Boys Are (1960),Comedy,3.0
Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,5.0
"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,3.6666666666666665
My Darling Clementine (1946),Western,3.8333333333333335
People Will Talk (1951),Comedy|Romance,4.5
I Was a Male War Bride (1949),Comedy|Romance,4.0
To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,4.0
High Sierra (1941),Crime|Drama|Film-Noir|Thriller,3.1666666666666665
Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,3.75
They Drive by Night (1940),Drama,4.0
Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,3.0
D.O.A. (1950),Drama|Film-Noir|Mystery,3.1666666666666665
Cool World (1992),Animation|Comedy|Fantasy,2.5
"Strada, La (1954)",Drama,3.9
Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,4.0
"Boy and His Dog, A (1975)",Sci-Fi,3.0
Ashes and Diamonds (Popiól i diament) (1958),Drama|War,4.0
Tormented (1960),Horror|Thriller,1.0
Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,3.4
"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,3.0
"Out of Towners, The (1970)",Comedy,2.0
The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,3.46875
Win a Date with Tad Hamilton! (2004),Comedy|Romance,2.357142857142857
Touching the Void (2003),Adventure|Documentary,4.2
"Big Bounce, The (2004)",Comedy|Crime|Thriller,2.25
"Perfect Score, The (2004)",Comedy|Crime,1.5
Latter Days (2003),Comedy|Drama|Romance,5.0
Miracle (2004),Drama,3.8636363636363638
"Dreamers, The (2003)",Drama,3.8333333333333335
"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,3.25
Super Fly (Superfly) (1972),Action|Crime|Drama,2.5
"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,0.5
Swing Shift (1984),Drama,1.75
Thirteen (2003),Drama,3.9375
50 First Dates (2004),Comedy|Romance,3.2758620689655173
Welcome to Mooseport (2004),Comedy,2.1666666666666665
Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,4.0
Vanishing Point (1971),Action|Drama,4.0
"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,5.0
The Diary of Anne Frank (1959),Drama|War,3.5
Black Widow (1987),Crime|Drama|Mystery|Thriller,2.5
Flesh & Blood (1985),Action|Adventure|Drama|War,4.0
King Solomon's Mines (1985),Adventure|Comedy,3.25
"Black Pirate, The (1926)",Action|Adventure,4.0
"Goodbye, Mr. Chips (1939)",Drama|Romance,3.0
"Follow Me, Boys! (1966)",Comedy|Drama,0.5
Against the Ropes (2004),Comedy|Drama,2.0
Confessions of a Teenage Drama Queen (2004),Comedy,2.6666666666666665
EuroTrip (2004),Adventure|Comedy,3.1875
"Passion of the Christ, The (2004)",Drama,3.0416666666666665
Club Dread (2004),Comedy|Horror,3.0
Dirty Dancing: Havana Nights (2004),Romance,4.0
"Good bye, Lenin! (2003)",Comedy|Drama,3.7142857142857144
Hidalgo (2004),Adventure|Drama,3.5
Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,2.5
Persona (1966),Drama,3.8333333333333335
"Front, The (1976)",Comedy|Drama,3.1666666666666665
Just One of the Guys (1985),Comedy,4.5
Wisconsin Death Trip (1999),Documentary,1.5
"Girl Next Door, The (2004)",Comedy|Romance,3.269230769230769
Secret Window (2004),Mystery|Thriller,3.1666666666666665
Spartan (2004),Thriller,3.357142857142857
Broken Wings (Knafayim Shvurot) (2002),Drama,4.5
Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,4.0
Mad Dog and Glory (1993),Comedy|Drama|Romance,3.0
Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,5.0
Peyton Place (1957),Drama|Romance,3.75
Searching for Debra Winger (2002),Documentary,2.5
Dawn of the Dead (2004),Action|Drama|Horror|Thriller,3.4
Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,4.122641509433962
Taking Lives (2004),Crime|Drama|Thriller,3.375
Jersey Girl (2004),Comedy|Drama|Romance,2.1666666666666665
"Ladykillers, The (2004)",Comedy|Crime,2.5
Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2.25
Dogville (2003),Drama|Mystery|Thriller,3.875
Ned Kelly (2003),Drama,3.0
Hellboy (2004),Action|Adventure|Fantasy|Horror,3.2857142857142856
Home on the Range (2004),Animation|Children|Comedy|Musical|Western,4.0
"Prince & Me, The (2004)",Comedy|Romance,4.333333333333333
Walking Tall (2004),Action,2.3333333333333335
The Alamo (2004),Drama|War|Western,4.0
Ella Enchanted (2004),Comedy|Fantasy|Romance,4.0
"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2.6666666666666665
I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,3.5
"Ten Commandments, The (1956)",Adventure|Drama,4.0
Dawn of the Dead (1978),Action|Drama|Horror,3.6
Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,3.0
Cheaper by the Dozen (1950),Comedy|Drama,3.5
Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,4.1
Africa Screams (1949),Adventure|Comedy,2.5
Munchies (1987),Comedy|Horror,2.0
"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,2.5
After Hours (1985),Comedy|Thriller,3.875
Connie and Carla (2004),Comedy,3.0
Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,3.6650485436893203
"Punisher, The (2004)",Action|Crime|Thriller,2.7857142857142856
13 Going on 30 (2004),Comedy|Fantasy|Romance,2.8529411764705883
Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,3.391304347826087
Envy (2004),Comedy,0.5
Godsend (2004),Drama|Horror|Thriller,2.75
Laws of Attraction (2004),Comedy|Romance,2.0
Mean Girls (2004),Comedy,3.517857142857143
New York Minute (2004),Action|Adventure|Comedy,3.0
Van Helsing (2004),Action|Adventure|Fantasy|Horror,2.84375
Valentin (Valentín) (2002),Drama,4.5
Troy (2004),Action|Adventure|Drama|War,3.1875
Carandiru (2003),Crime|Drama,4.75
Coffee and Cigarettes (2003),Comedy|Drama,3.142857142857143
Swimming to Cambodia (1987),Drama,4.0
Enemy Mine (1985),Adventure|Drama|Sci-Fi,3.375
Enter the Dragon (1973),Action|Crime,4.0
Gimme Shelter (1970),Documentary,3.8333333333333335
Henry & June (1990),Drama,3.3333333333333335
Martin (1977),Drama|Horror,3.0
"Three Faces of Eve, The (1957)",Drama,3.8
Band of Brothers (2001),Action|Drama|War,4.386363636363637
"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,3.1666666666666665
100 Girls (2000),Comedy|Romance,3.25
Fail-Safe (1964),Drama|Thriller|War,3.375
Kwaidan (Kaidan) (1964),Horror,5.0
28 Up (1985),Documentary,4.625
You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,3.727272727272727
Octopussy (1983),Action|Adventure|Thriller,3.5
"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,4.0
Wit (2001),Drama,3.5
Never Say Never Again (1983),Action|Adventure|Thriller,3.0714285714285716
Maborosi (Maboroshi no hikari) (1995),Drama,5.0
"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,2.25
Pride and Prejudice (1940),Comedy|Drama|Romance,2.8333333333333335
In This Our Life (1942),Drama,3.5
Woman of the Year (1942),Comedy|Romance,3.375
Summertime (1955),Drama|Romance,2.0
Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,4.0
"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,4.0
White Palace (1990),Drama,3.0
Oklahoma! (1955),Musical|Romance|Western,3.5833333333333335
Desert Hearts (1985),Drama,3.75
Body Double (1984),Mystery|Thriller,3.75
"Miracle Worker, The (1962)",Drama,3.8333333333333335
Monster in a Box (1992),Comedy|Drama,4.0
School Ties (1992),Drama,4.0
Girl (1998),Drama,4.0
Just Write (1997),Comedy,4.5
Raising Cain (1992),Horror|Thriller,1.0
Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,4.0
"Witchfinder General (Conquerer Worm, The) (1968)",Horror,3.0
Pride and Prejudice (1995),Drama|Romance,4.416666666666667
"Prince and the Showgirl, The (1957)",Comedy|Romance,3.5
"China Syndrome, The (1979)",Drama|Thriller,4.125
"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,4.75
Look Who's Talking Too (1990),Comedy|Romance,1.6666666666666667
"Bells of St. Mary's, The (1945)",Drama,3.5
Pat and Mike (1952),Comedy|Romance,3.5
Animal Crackers (1930),Comedy|Musical,3.5833333333333335
Bedazzled (1967),Comedy|Fantasy,2.5
Cat People (1942),Drama|Horror|Romance|Thriller,3.5
Camelot (1967),Drama|Musical|Romance,3.75
"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,4.25
"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,3.625
That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,3.75
Explorers (1985),Adventure|Children|Sci-Fi,3.25
Pierrot le fou (1965),Crime|Drama,3.5
Tuesdays with Morrie (1999),Drama,3.5
Jason and the Argonauts (1963),Action|Adventure|Fantasy,4.125
Nostalghia (1983),Drama,1.0
"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,3.0
"Driller Killer, The (1979)",Drama|Horror,3.0
Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,4.071428571428571
"Best of Youth, The (La meglio gioventù) (2003)",Drama,4.25
Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,4.5
"Bang, Bang, You're Dead (2002)",Drama,5.0
My Side of the Mountain (1969),Adventure|Children,3.5
Sniper (1993),Action|Drama,3.5
Genghis Blues (1999),Documentary,3.5
To Hell and Back (1955),Action|Drama|War,4.5
"11'09""01 - September 11 (2002)",Drama,2.0
"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,4.0
Internal Affairs (1990),Crime|Thriller,2.8333333333333335
"Parallax View, The (1974)",Thriller,3.3333333333333335
"Warriors, The (1979)",Action|Adventure|Crime|Thriller,4.2
Ambush (Rukajärven tie) (1999),Drama|Romance|War,3.5
Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,3.6666666666666665
Babylon 5: The River of Souls (1998),Drama|Sci-Fi,3.75
Babylon 5: Thirdspace (1998),Drama|Sci-Fi,3.75
True Stories (1986),Comedy|Musical,1.5
Zardoz (1974),Fantasy|Sci-Fi,3.5
School For Scoundrels (1960),Comedy,2.5
"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,4.0
Mogambo (1953),Adventure|Drama|Romance,3.5
"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,4.0
Cypher (2002),Action|Sci-Fi|Thriller,4.5
Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,3.6666666666666665
"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,4.0
Shadow of the Thin Man (1941),Comedy|Crime|Mystery,3.8333333333333335
After the Thin Man (1936),Comedy|Crime|Mystery|Romance,3.6666666666666665
Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,3.75
Woodstock (1970),Documentary|Musical,3.5833333333333335
Gunga Din (1939),Adventure|Comedy|War,3.8333333333333335
Children of Dune (2003),Fantasy|Sci-Fi,2.8333333333333335
Dune (2000),Drama|Fantasy|Sci-Fi,3.2
Lammbock (2001),Comedy,3.5
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,4.0
Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,3.0
Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,2.5
Getting It Right (1989),Comedy|Drama,2.5
Straight to Hell (1987),Comedy|Crime|Western,4.5
White Zombie (1932),Horror,3.5
The Plague of the Zombies (1966),Horror,2.5
I Walked with a Zombie (1943),Drama|Horror,3.0
How to Succeed in Business Without Really Trying (1967),Comedy|Musical,3.5
Pat Garrett and Billy the Kid (1973),Western,4.5
"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,2.0
"Duck, You Sucker (1971)",Action|Western,4.0
Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,3.5
"Ballad of Cable Hogue, The (1970)",Comedy|Western,3.0
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,3.1666666666666665
Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary,4.0
Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,3.5
Gidget (1959),Comedy,3.5
Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,4.5
Desperate Living (1977),Comedy|Crime,3.5
"Devil's Rain, The (1975)",Horror,3.0
"Valachi Papers,The (1972)",Crime|Drama,2.5
Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,4.5
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,3.25
High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,4.5
Dark Days (2000),Documentary,5.0
Zelig (1983),Comedy,3.5833333333333335
Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery,4.0
Shame (Skammen) (1968),Drama|War,4.5
Winter Light (Nattvardsgästerna) (1963),Drama,3.5
Through a Glass Darkly (Såsom i en spegel) (1961),Drama,3.0
Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,4.125
Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,3.0
"Killers, The (1946)",Crime|Film-Noir,4.125
"Night of the Iguana, The (1964)",Drama|Thriller,4.0
Reflections in a Golden Eye (1967),Drama,1.5
Under the Volcano (1984),Drama,4.0
Wise Blood (1979),Comedy|Drama,4.0
Nightbreed (1990),Fantasy|Horror,2.5
Bloody Mama (1970),Crime|Drama,3.5
"Trip, The (1967)",Drama,3.5
Ken Park (2002),Drama,3.8333333333333335
Monterey Pop (1968),Documentary|Musical,3.9
"Bridge Too Far, A (1977)",Action|Drama|War,3.357142857142857
Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,4.166666666666667
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,3.1666666666666665
Broadway Danny Rose (1984),Comedy,3.375
From Beyond (1986),Horror|Sci-Fi,3.5
Dolls (1987),Horror,3.5
Rock 'N' Roll High School (1979),Comedy|Musical,3.0
Death Race 2000 (1975),Action|Sci-Fi,2.8333333333333335
"Wild Angels, The (1966)",Action|Drama,3.0
Bedlam (1946),Drama|Horror,2.0
Brigadoon (1954),Fantasy|Musical|Romance,3.3333333333333335
Marjorie Morningstar (1958),Drama,3.5
"Power of One, The (1992)",Drama,3.5
"Weather Underground, The (2002)",Documentary,3.3
Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,4.375
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,3.5833333333333335
"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,3.5
"Getaway, The (1972)",Action|Crime|Drama|Thriller,2.25
Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,4.0
How to Steal a Million (1966),Comedy|Crime|Romance,3.0
Support Your Local Sheriff! (1969),Comedy|Western,3.25
Mean Streets (1973),Crime|Drama,3.9285714285714284
I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,3.75
Harper (1966),Crime|Drama|Mystery,2.5
Sweet Bird of Youth (1962),Drama,3.0
Grill Point (Halbe Treppe) (2002),Drama,3.5
Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,2.75
Bad Day at Black Rock (1955),Drama|Thriller|Western,4.0
In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,2.75
"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,5.0
Sammy and Rosie Get Laid (1987),Comedy|Drama,5.0
Sunrise: A Song of Two Humans (1927),Drama|Romance,4.333333333333333
Shock Corridor (1963),Drama,4.5
Au revoir les enfants (1987),Drama,3.625
Sex: The Annabel Chong Story (1999),Documentary,1.75
"Girl Next Door, The (1999)",Documentary,3.0
Pursuit of Happiness (2001),Comedy|Romance,4.166666666666667
Gladiator (1992),Action|Drama,4.454545454545454
"Inheritance, The (Arven) (2003)",Drama,1.5
Indestructible Man (1956),Crime|Horror|Sci-Fi,0.5
"Wasp Woman, The (1959)",Horror|Sci-Fi,2.0
Attack of the Giant Leeches (1959),Horror|Sci-Fi,1.75
Dead or Alive: Hanzaisha (1999),Action|Crime,4.0
Lola Montès (1955),Drama,3.5
Charly (1968),Drama|Sci-Fi,3.5
"Dolce Vita, La (1960)",Drama,4.0625
